transaction_id,merchant_id,merchant_name,customer_id,amount,timestamp,payment_method,status
TXN100889,M005,Orbit Mobility Pvt Ltd,CUST64817,8621.84,2026-08-15 14:00:00,CARD,SUCCESS
TXN100890,M006,Sundrop Organics Pvt Ltd,CUST30550,13581.29,2026-08-10 19:00:00,CARD,SUCCESS
TXN100891,M004,Craftline Traders Pvt Ltd,CUST38369,5645.22,2026-08-17 15:00:00,WALLET,SUCCESS
TXN100892,M008,Harbor Analytics Pvt Ltd,CUST42329,17110.67,2026-08-14 23:00:00,CARD,SUCCESS
TXN100893,M006,Sundrop Organics Pvt Ltd,CUST29525,26337.8,2026-08-08 18:00:00,UPI,SUCCESS
TXN100894,M007,Velocity Logistics Pvt Ltd,CUST76088,58820.95,2026-08-02 15:00:00,UPI,SUCCESS
TXN100895,M007,Velocity Logistics Pvt Ltd,CUST22844,32101.74,2026-08-16 22:00:00,WALLET,SUCCESS
TXN100896,M008,Harbor Analytics Pvt Ltd,CUST63296,14810.43,2026-08-18 00:00:00,CARD,SUCCESS
TXN100897,M003,Nimbus Foods LLP,CUST21892,21825.14,2026-08-08 20:00:00,UPI,SUCCESS
TXN100898,M008,Harbor Analytics Pvt Ltd,CUST69616,40307.62,2026-08-06 22:00:00,WALLET,SUCCESS
TXN100899,M003,Nimbus Foods LLP,CUST92157,52514.84,2026-08-13 05:00:00,WALLET,SUCCESS
TXN100900,M001,ABC Technologies Pvt Ltd,CUST53634,51692.77,2026-08-03 12:00:00,UPI,SUCCESS
TXN100901,M005,Orbit Mobility Pvt Ltd,CUST90281,25841.18,2026-08-09 22:00:00,CARD,SUCCESS
TXN100902,M002,Bluewave Retail Pvt. Ltd.,CUST77467,37417.09,2026-08-11 23:00:00,NETBANKING,SUCCESS
TXN100903,M001,ABC Technologies Pvt Ltd,CUST58029,7102.51,2026-08-12 14:00:00,CARD,SUCCESS
TXN100904,M002,Bluewave Retail Pvt Ltd,CUST53899,33865.11,2026-08-07 04:00:00,CARD,SUCCESS
TXN100905,M002,Bluewave Retail Pvt. Ltd.,CUST39548,39117.78,2026-08-19 22:00:00,NETBANKING,SUCCESS
TXN100906,M006,Sundrop Organics Pvt Ltd,CUST65434,53927.02,2026-08-17 21:00:00,NETBANKING,SUCCESS
TXN100907,M001,ABC Technologies Pvt Ltd,CUST71625,4270.47,2026-08-12 14:00:00,NETBANKING,SUCCESS
TXN100908,M008,Harbor Analytics Pvt Ltd,CUST70014,37446.6,2026-08-03 06:00:00,UPI,SUCCESS
TXN100909,M002,Bluewave Retail Pvt Ltd,CUST20085,23745.61,2026-08-06 09:00:00,UPI,SUCCESS
TXN100910,M003,Nimbus Foods LLP,CUST29726,16918.59,2026-08-05 15:00:00,CARD,SUCCESS
TXN100911,M001,ABC Technologies Pvt Ltd,CUST72115,17943.58,2026-08-18 04:00:00,NETBANKING,SUCCESS
TXN100912,M007,Velocity Logistics Pvt Ltd,CUST48209,26909.67,2026-08-21 00:00:00,CARD,SUCCESS
TXN100913,M002,Blue Wave Retail Pvt Ltd,CUST54024,1811.18,2026-08-08 16:00:00,WALLET,SUCCESS
TXN100914,M006,Sundrop Organics Pvt Ltd,CUST79489,39517.75,2026-08-11 15:00:00,WALLET,SUCCESS
TXN100915,M008,Harbor Analytics Pvt Ltd,CUST44079,18592.9,2026-08-05 09:00:00,CARD,SUCCESS
TXN100916,M008,Harbor Analytics Pvt Ltd,CUST29443,22628.19,2026-08-10 01:00:00,NETBANKING,SUCCESS
TXN100916,M008,Harbor Analytics Pvt Ltd,CUST29443,22628.19,2026-08-10 01:00:00,NETBANKING,SUCCESS
TXN100917,M005,Orbit Mobility Pvt Ltd,CUST31075,27627.63,2026-08-06 19:00:00,NETBANKING,SUCCESS
TXN100918,M003,Nimbus Foods LLP,CUST41182,58405.76,2026-08-05 05:00:00,UPI,SUCCESS
TXN100919,M001,ABC Technologies Pvt Ltd,CUST67788,59629.5,2026-08-19 04:00:00,NETBANKING,SUCCESS
TXN100919,M001,ABC Technologies Pvt Ltd,CUST67788,59629.5,2026-08-19 04:00:00,NETBANKING,SUCCESS
TXN100920,M006,Sundrop Organics Pvt Ltd,CUST14546,11477.55,2026-08-18 22:00:00,NETBANKING,SUCCESS
TXN100921,M006,Sundrop Organics Pvt. Ltd.,CUST79945,9302.68,2026-08-15 17:00:00,NETBANKING,SUCCESS
TXN100922,M002,Bluewave Retail Pvt Ltd,CUST29055,55265.82,2026-08-13 15:00:00,WALLET,SUCCESS
TXN100923,M006,Sundrop Organics Pvt Ltd,CUST72116,9785.17,2026-08-18 16:00:00,NETBANKING,SUCCESS
TXN100924,M003,Nimbus Foods LLP,CUST72781,48074.78,2026-08-15 10:00:00,UPI,SUCCESS
TXN100925,M003,Nimbus Foods LLP,CUST90939,40841.5,2026-08-04 09:00:00,CARD,SUCCESS
TXN100926,M008,Harbor Analytics Pvt Ltd,CUST89711,21764.92,2026-08-11 01:00:00,CARD,SUCCESS
TXN100927,M004,Craftline Traders Pvt Ltd,CUST12955,46986.36,2026-08-09 06:00:00,UPI,SUCCESS
TXN100928,M008,Harbor Analytics Pvt Ltd,CUST61697,40785.27,2026-08-03 16:00:00,CARD,SUCCESS
TXN100929,M008,Harbor Analytics Pvt Ltd,CUST97394,19406.59,2026-08-20 16:00:00,NETBANKING,SUCCESS
TXN100930,M007,Velocity Logistics Pvt Ltd,CUST60608,9302.78,2026-08-14 11:00:00,NETBANKING,SUCCESS
TXN100931,M001,ABC Technologies Pvt Ltd,CUST68402,17436.7,2026-08-12 09:00:00,UPI,SUCCESS
TXN100932,M004,Craftline Traders Pvt Ltd,CUST47831,43807.27,2026-08-15 23:00:00,CARD,SUCCESS
TXN100933,M007,Velocity Logistics Pvt Ltd,CUST28827,43852.03,2026-08-14 04:00:00,CARD,SUCCESS
TXN100934,M005,Orbit Mobility Pvt Ltd,CUST18665,28739.48,2026-08-17 10:00:00,WALLET,SUCCESS
TXN100934,M005,Orbit Mobility Pvt Ltd,CUST18665,28739.48,2026-08-17 10:00:00,WALLET,SUCCESS
TXN100935,M002,Bluewave Retail Pvt Ltd,CUST64331,893.82,2026-08-21 08:00:00,CARD,SUCCESS
TXN100936,M008,Harbor Analytics Pvt Ltd,CUST34380,42759.7,2026-08-05 06:00:00,WALLET,SUCCESS
TXN100937,M005,Orbit Mobility Pvt Ltd,CUST74762,33455.08,2026-08-02 09:00:00,WALLET,SUCCESS
TXN100938,M004,Craftline Traders Pvt Ltd,CUST44429,2096.98,2026-08-01 04:00:00,NETBANKING,SUCCESS
TXN100939,M008,Harbor Analytics Pvt Ltd,CUST33510,7888.53,2026-08-10 13:00:00,WALLET,SUCCESS
TXN100940,M004,Craftline Traders Pvt Ltd,CUST18745,2192.33,2026-08-09 15:00:00,NETBANKING,SUCCESS
TXN100941,M008,Harbor Analytics Pvt Ltd,CUST99903,34151.69,2026-08-09 20:00:00,WALLET,SUCCESS
TXN100942,M002,Bluewave Retail Pvt Ltd,CUST86238,22705.53,2026-08-19 00:00:00,UPI,SUCCESS
TXN100943,M003,Nimbus Foods LLP,CUST45739,19521.03,2026-08-05 11:00:00,NETBANKING,SUCCESS
TXN100944,M007,Velocity Logistics Pvt Ltd,CUST47992,38356.7,2026-08-12 01:00:00,NETBANKING,SUCCESS
TXN100945,M002,Bluewave Retail Pvt Ltd,CUST81265,31075.06,2026-08-21 05:00:00,NETBANKING,SUCCESS
TXN100946,M006,Sundrop Organics Pvt Ltd,CUST99842,49695.91,2026-08-10 08:00:00,NETBANKING,SUCCESS
TXN100947,M002,Bluewave Retail Pvt Ltd,CUST11690,32298.01,2026-08-12 04:00:00,CARD,SUCCESS
TXN100947,M002,Bluewave Retail Pvt Ltd,CUST11690,32298.01,2026-08-12 04:00:00,CARD,SUCCESS
TXN100948,M005,Orbit Mobility Pvt Ltd,CUST54605,22694.34,2026-08-16 13:00:00,CARD,SUCCESS
TXN100949,M002,Bluewave Retail Pvt Ltd,CUST34696,13463.63,2026-08-17 07:00:00,UPI,SUCCESS
TXN100950,M007,Velocity Logistics Pvt Ltd,CUST72851,27899.24,2026-08-03 03:00:00,NETBANKING,SUCCESS
TXN100951,M005,Orbit Mobility Pvt Ltd,CUST32571,41617.52,2026-08-05 14:00:00,NETBANKING,SUCCESS
TXN100952,M001,ABC Technologies Pvt Ltd,CUST26870,44795.38,2026-08-04 07:00:00,CARD,SUCCESS
TXN100953,M004,Craftline Traders Pvt Ltd,CUST65680,18791.99,2026-08-07 04:00:00,UPI,SUCCESS
TXN100954,M002,Bluewave Retail Pvt Ltd,CUST15572,1618.98,2026-08-16 13:00:00,CARD,SUCCESS
TXN100955,M002,Bluewave Retail Pvt Ltd,CUST25587,2451.17,2026-08-17 18:00:00,NETBANKING,SUCCESS
TXN100956,M001,ABC Technologies Pvt Ltd,CUST26225,4441.72,2026-08-01 03:00:00,CARD,SUCCESS
TXN100957,M004,Craftline Traders Pvt Ltd,CUST46356,11494.52,2026-08-12 00:00:00,NETBANKING,SUCCESS
TXN100958,M006,Sundrop Organics Pvt Ltd,CUST90341,10053.16,2026-08-17 23:00:00,CARD,SUCCESS
TXN100959,M002,Bluewave Retail Pvt Ltd,CUST46943,6396.79,2026-08-19 00:00:00,CARD,SUCCESS
TXN100960,M001,ABC Technologies Pvt Ltd,CUST76085,58428.0,2026-08-04 06:00:00,WALLET,SUCCESS
TXN100961,M006,Sundrop Organics Pvt Ltd,CUST33704,42038.91,2026-08-06 14:00:00,NETBANKING,SUCCESS
TXN100962,M007,Velocity Logistics Pvt Ltd,CUST63422,25733.46,2026-08-17 07:00:00,UPI,SUCCESS
TXN100963,M006,Sundrop Organics Pvt Ltd,CUST47784,7855.12,2026-08-04 16:00:00,UPI,SUCCESS
TXN100964,M002,Bluewave Retail Pvt Ltd,CUST47173,20022.87,2026-08-04 12:00:00,WALLET,SUCCESS
TXN100965,M005,Orbit Mobility Pvt Ltd,CUST82602,41379.27,2026-08-15 07:00:00,WALLET,SUCCESS
TXN100966,M005,Orbit Mobility Pvt Ltd,CUST72347,59105.26,2026-08-14 06:00:00,NETBANKING,SUCCESS
TXN100967,M003,Nimbus Foods LLP,CUST78506,1260.76,2026-08-16 21:00:00,UPI,SUCCESS
TXN100968,M002,Bluewave Retail Pvt Ltd,CUST87405,9030.37,2026-08-13 22:00:00,UPI,SUCCESS
TXN100969,M003,Nimbus Foods LLP,CUST26090,4350.27,2026-08-07 10:00:00,CARD,SUCCESS
TXN100970,M007,Velocity Logistics Pvt Ltd,CUST86273,43649.43,2026-08-09 22:00:00,NETBANKING,SUCCESS
TXN100971,M007,Velocity Logistics Pvt Ltd,CUST73508,21687.79,2026-08-20 12:00:00,NETBANKING,SUCCESS
TXN100972,M003,Nimbus Foods LLP,CUST42858,46195.97,2026-08-04 03:00:00,WALLET,SUCCESS
TXN100973,M008,Harbor Analytics Pvt Ltd,CUST16927,14233.9,2026-08-05 00:00:00,UPI,SUCCESS
TXN100974,M008,Harbor Analytics Pvt Ltd,CUST30019,40847.39,2026-08-06 12:00:00,NETBANKING,SUCCESS
TXN100975,M002,BLUEWAVE RETAIL,CUST36467,45730.2,2026-08-17 15:00:00,NETBANKING,SUCCESS
TXN100976,M008,Harbor Analytics Pvt Ltd,CUST55038,29669.9,2026-08-09 17:00:00,UPI,SUCCESS
TXN100977,M001,ABC Technologies Pvt Ltd,CUST68997,59447.34,2026-08-04 12:00:00,NETBANKING,SUCCESS
TXN100978,M007,Velocity Logistics Pvt Ltd,CUST33182,26832.09,2026-08-02 01:00:00,NETBANKING,SUCCESS
TXN100979,M003,Nimbus Foods LLP,CUST60997,29743.04,2026-08-05 09:00:00,WALLET,SUCCESS
TXN100980,M002,Bluewave Retail Pvt Ltd,CUST82585,34346.89,2026-08-16 21:00:00,WALLET,SUCCESS
TXN100981,M008,Harbor Analytics Pvt Ltd,CUST17305,33954.2,2026-08-06 16:00:00,WALLET,SUCCESS
TXN100982,M005,Orbit Mobility Pvt Ltd,CUST98668,29934.12,2026-08-13 19:00:00,NETBANKING,SUCCESS
TXN100983,M005,Orbit Mobility Pvt Ltd,CUST15913,19568.73,2026-08-01 18:00:00,CARD,SUCCESS
TXN100984,M006,Sundrop Organics Pvt Ltd,CUST91940,21258.17,2026-08-19 00:00:00,NETBANKING,SUCCESS
TXN100985,M007,Velocity Logistics Pvt Ltd,CUST56041,6292.33,2026-08-12 11:00:00,UPI,SUCCESS
TXN100986,M004,Craftline Traders Pvt Ltd,CUST87664,15233.03,2026-08-21 09:00:00,UPI,SUCCESS
TXN100987,M002,Bluewave Retail Pvt Ltd,CUST32253,52201.93,2026-08-04 10:00:00,UPI,SUCCESS
TXN100988,M006,Sundrop Organics Pvt Ltd,CUST77470,2723.97,2026-08-14 18:00:00,WALLET,SUCCESS
TXN100989,M005,Orbit Mobility Pvt Ltd,CUST12914,1713.94,2026-08-16 18:00:00,NETBANKING,SUCCESS
TXN100990,M007,Velocity Logistics Pvt Ltd,CUST22809,34436.04,2026-08-11 18:00:00,WALLET,SUCCESS
TXN100991,M002,Bluewave Retail Pvt Ltd,CUST75107,41606.41,2026-08-07 10:00:00,NETBANKING,SUCCESS
TXN100992,M003,Nimbus Foods LLP,CUST36444,37082.26,2026-08-12 13:00:00,WALLET,SUCCESS
TXN100993,M002,Bluewave Retail Pvt Ltd,CUST47664,50502.64,2026-08-18 06:00:00,NETBANKING,SUCCESS
TXN100994,M001,ABC Technologies Pvt Ltd,CUST39607,18190.56,2026-08-19 12:00:00,UPI,SUCCESS
TXN100995,M002,Bluewave Retail Pvt Ltd,CUST84242,35715.95,2026-08-09 02:00:00,WALLET,SUCCESS
TXN100996,M007,Velocity Logistics Pvt Ltd,CUST76144,12979.48,2026-08-03 20:00:00,NETBANKING,SUCCESS
TXN100997,M007,Velocity Logistics Pvt Ltd,CUST64304,39975.67,2026-08-11 06:00:00,WALLET,SUCCESS
TXN100998,M005,Orbit Mobility Pvt Ltd,CUST81770,37685.35,2026-08-15 21:00:00,CARD,SUCCESS
TXN100999,M001,ABC Technologies Pvt Ltd,CUST37912,37856.71,2026-08-17 05:00:00,WALLET,SUCCESS
